Postal Code,Date,Sentiment,Year
80014,2020-10-20,Positive,2020
80002,2020-10-20,Positive,2020
80211,2020-10-20,Positive,2020
80014,2020-10-20,Positive,2020
80002,2020-10-20,Positive,2020
80219,2020-10-20,Negative,2020
80219,2020-10-20,Positive,2020
80219,2020-10-20,Positive,2020
80234,2020-10-20,Negative,2020
80238,2020-10-20,Positive,2020
80234,2020-10-20,Positive,2020
80211,2020-10-20,Positive,2020
80120,2020-10-20,Positive,2020
80221,2020-10-20,Positive,2020
80014,2020-10-20,Positive,2020
80238,2020-10-20,Neutral,2020
80120,2020-10-20,Negative,2020
80234,2020-10-20,Positive,2020
80211,2020-10-20,Neutral,2020
80238,2020-10-20,Positive,2020
80211,2020-10-20,Negative,2020
80204,2020-10-20,Neutral,2020
80238,2020-10-20,Positive,2020
80221,2020-10-20,Positive,2020
80204,2020-10-20,Neutral,2020
80211,2020-10-20,Negative,2020
80002,2020-10-20,Positive,2020
80014,2020-10-20,Positive,2020
80016,2020-10-21,Positive,2020
80120,2020-10-21,Positive,2020
80211,2020-10-21,Negative,2020
80221,2020-10-21,Positive,2020
80219,2020-10-21,Positive,2020
80211,2020-10-21,Positive,2020
80238,2020-10-21,Positive,2020
80221,2020-10-21,Positive,2020
80234,2020-10-21,Neutral,2020
80211,2020-10-21,Positive,2020
80204,2020-10-21,Neutral,2020
80204,2020-10-21,Positive,2020
80204,2020-10-21,Neutral,2020
80219,2020-10-21,Positive,2020
80234,2020-10-21,Neutral,2020
80120,2020-10-21,Positive,2020
80219,2020-10-21,Positive,2020
80238,2020-10-21,Neutral,2020
80016,2020-10-21,Negative,2020
80016,2020-10-21,Positive,2020
80002,2020-10-21,Neutral,2020
80204,2020-10-21,Neutral,2020
80002,2020-10-21,Positive,2020
80204,2020-10-21,Positive,2020
80120,2020-10-21,Positive,2020
80016,2020-10-21,Neutral,2020
80211,2020-10-21,Positive,2020
80211,2020-10-21,Neutral,2020
80221,2020-10-21,Positive,2020
80234,2020-10-21,Neutral,2020
80238,2020-10-21,Positive,2020
80016,2020-10-21,Neutral,2020
80238,2020-10-21,Positive,2020
80016,2020-10-21,Neutral,2020
80234,2020-10-21,Negative,2020
80238,2020-10-21,Positive,2020
80234,2020-10-21,Positive,2020
80016,2020-10-21,Neutral,2020
80211,2020-10-21,Positive,2020
80238,2020-10-21,Neutral,2020
80204,2020-10-21,Positive,2020
80014,2020-10-21,Positive,2020
80219,2020-10-21,Neutral,2020
80221,2020-10-21,Positive,2020
80002,2020-10-21,Negative,2020
80002,2020-10-21,Positive,2020
80014,2020-10-21,Negative,2020
80016,2020-10-21,Positive,2020
80211,2020-10-21,Positive,2020
80016,2020-10-21,Positive,2020
80120,2020-10-22,Negative,2020
80002,2020-10-22,Negative,2020
80016,2020-10-22,Neutral,2020
80002,2020-10-22,Neutral,2020
80234,2020-10-22,Neutral,2020
80016,2020-10-22,Negative,2020
80204,2020-10-22,Positive,2020
80002,2020-10-22,Positive,2020
80221,2020-10-22,Neutral,2020
80120,2020-10-22,Negative,2020
80204,2020-10-22,Neutral,2020
80002,2020-10-22,Negative,2020
80219,2020-10-22,Neutral,2020
80219,2020-10-22,Neutral,2020
80221,2020-10-22,Positive,2020
80016,2020-10-22,Positive,2020
80002,2020-10-22,Positive,2020
80002,2020-10-22,Positive,2020
80234,2020-10-22,Positive,2020
80234,2020-10-22,Positive,2020
80238,2020-10-22,Positive,2020
80221,2020-10-22,Positive,2020
80211,2020-10-22,Neutral,2020
80016,2020-10-22,Positive,2020
80211,2020-10-22,Positive,2020
80016,2020-10-22,Positive,2020
80221,2020-10-22,Positive,2020
80221,2020-10-22,Positive,2020
80238,2020-10-22,Positive,2020
80002,2020-10-22,Positive,2020
80016,2020-10-22,Neutral,2020
80002,2020-10-22,Neutral,2020
80234,2020-10-22,Neutral,2020
80120,2020-10-22,Positive,2020
80204,2020-10-22,Positive,2020
80014,2020-10-22,Positive,2020
80120,2020-10-22,Neutral,2020
80221,2020-10-22,Positive,2020
80002,2020-10-22,Negative,2020
80016,2020-10-22,Negative,2020
80204,2020-10-22,Positive,2020
80238,2020-10-22,Positive,2020
80221,2020-10-22,Positive,2020
80219,2020-10-22,Neutral,2020
80211,2020-10-22,Positive,2020
80238,2020-10-22,Negative,2020
80221,2020-10-22,Positive,2020
80238,2020-10-22,Neutral,2020
80219,2020-10-22,Positive,2020
80234,2020-10-22,Positive,2020
80120,2020-10-22,Positive,2020
80238,2020-10-22,Neutral,2020
80219,2020-10-22,Positive,2020
80234,2020-10-22,Negative,2020
80234,2020-10-22,Positive,2020
80221,2020-10-22,Positive,2020
80016,2020-10-22,Positive,2020
80219,2020-10-22,Positive,2020
80120,2020-10-22,Positive,2020
80014,2020-10-22,Negative,2020
80120,2020-10-22,Neutral,2020
80120,2020-10-22,Positive,2020
80002,2020-10-23,Positive,2020
80238,2020-10-23,Positive,2020
80016,2020-10-23,Positive,2020
80238,2020-10-23,Positive,2020
80016,2020-10-23,Positive,2020
80016,2020-10-23,Positive,2020
80238,2020-10-23,Positive,2020
80238,2020-10-23,Neutral,2020
80234,2020-10-23,Positive,2020
80219,2020-10-23,Positive,2020
80120,2020-10-23,Positive,2020
80002,2020-10-23,Neutral,2020
80204,2020-10-23,Neutral,2020
80221,2020-10-23,Positive,2020
80120,2020-10-23,Neutral,2020
80219,2020-10-23,Positive,2020
80238,2020-10-23,Positive,2020
80221,2020-10-23,Positive,2020
80211,2020-10-23,Positive,2020
80002,2020-10-23,Negative,2020
80238,2020-10-23,Positive,2020
80204,2020-10-23,Negative,2020
80204,2020-10-23,Positive,2020
80238,2020-10-23,Neutral,2020
80238,2020-10-23,Positive,2020
80219,2020-10-23,Negative,2020
80014,2020-10-23,Positive,2020
80219,2020-10-23,Positive,2020
80221,2020-10-24,Positive,2020
80120,2020-10-24,Neutral,2020
80014,2020-10-24,Positive,2020
80238,2020-10-24,Neutral,2020
80221,2020-10-24,Negative,2020
80002,2020-10-24,Positive,2020
80204,2020-10-24,Neutral,2020
80016,2020-10-24,Positive,2020
80238,2020-10-24,Positive,2020
80002,2020-10-24,Positive,2020
80002,2020-10-24,Neutral,2020
80204,2020-10-24,Positive,2020
80204,2020-10-24,Positive,2020
80016,2020-10-24,Positive,2020
80211,2020-10-24,Positive,2020
80238,2020-10-24,Neutral,2020
80211,2020-10-24,Neutral,2020
80016,2020-10-24,Negative,2020
80234,2020-10-24,Negative,2020
80002,2020-10-24,Positive,2020
80120,2020-10-24,Positive,2020
80238,2020-10-24,Negative,2020
80014,2020-10-24,Negative,2020
80002,2020-10-24,Neutral,2020
80221,2020-10-24,Positive,2020
80120,2020-10-24,Neutral,2020
80238,2020-10-24,Positive,2020
80238,2020-10-24,Positive,2020
80016,2020-10-24,Positive,2020
80002,2020-10-24,Positive,2020
80211,2020-10-24,Positive,2020
80014,2020-10-24,Neutral,2020
80234,2020-10-24,Positive,2020
80238,2020-10-24,Negative,2020
80014,2020-10-24,Neutral,2020
80204,2020-10-24,Positive,2020
80221,2020-10-24,Positive,2020
80014,2020-10-24,Neutral,2020
80002,2020-10-24,Neutral,2020
80016,2020-10-24,Positive,2020
80221,2020-10-24,Positive,2020
80221,2020-10-24,Positive,2020
80211,2020-10-24,Positive,2020
80014,2020-10-25,Positive,2020
80014,2020-10-25,Positive,2020
80221,2020-10-25,Positive,2020
80238,2020-10-25,Positive,2020
80204,2020-10-25,Positive,2020
80002,2020-10-25,Positive,2020
80221,2020-10-25,Positive,2020
80014,2020-10-25,Negative,2020
80219,2020-10-25,Positive,2020
80234,2020-10-25,Positive,2020
80014,2020-10-25,Positive,2020
80238,2020-10-25,Positive,2020
80014,2020-10-25,Positive,2020
80120,2020-10-25,Negative,2020
80221,2020-10-25,Neutral,2020
80120,2020-10-25,Positive,2020
80234,2020-10-25,Positive,2020
80234,2020-10-25,Neutral,2020
80211,2020-10-25,Neutral,2020
80014,2020-10-25,Positive,2020
80016,2020-10-25,Positive,2020
80120,2020-10-25,Positive,2020
80238,2020-10-25,Positive,2020
80014,2020-10-25,Positive,2020
80120,2020-10-25,Positive,2020
80016,2020-10-25,Neutral,2020
80204,2020-10-25,Positive,2020
80120,2020-10-25,Positive,2020
80221,2020-10-25,Positive,2020
80204,2020-10-25,Negative,2020
80238,2020-10-25,Positive,2020
80204,2020-10-25,Neutral,2020
80234,2020-10-25,Negative,2020
80219,2020-10-25,Neutral,2020
80120,2020-10-25,Positive,2020
80002,2020-10-25,Positive,2020
80204,2020-10-25,Neutral,2020
80002,2020-10-25,Negative,2020
80211,2020-10-25,Neutral,2020
80204,2020-10-25,Neutral,2020
80016,2020-10-25,Neutral,2020
80014,2020-10-25,Neutral,2020
80016,2020-10-25,Positive,2020
80221,2020-10-25,Positive,2020
80234,2020-10-25,Positive,2020
80234,2020-10-25,Positive,2020
80219,2020-10-25,Positive,2020
80016,2020-10-25,Positive,2020
80234,2020-10-26,Positive,2020
80014,2020-10-26,Neutral,2020
80211,2020-10-26,Negative,2020
80016,2020-10-26,Positive,2020
80014,2020-10-26,Positive,2020
80234,2020-10-26,Positive,2020
80204,2020-10-26,Positive,2020
80002,2020-10-26,Positive,2020
80120,2020-10-26,Positive,2020
80002,2020-10-26,Neutral,2020
80238,2020-10-26,Positive,2020
80211,2020-10-26,Neutral,2020
80204,2020-10-26,Neutral,2020
80221,2020-10-26,Positive,2020
80002,2020-10-26,Positive,2020
80204,2020-10-26,Neutral,2020
80221,2020-10-26,Positive,2020
80221,2020-10-26,Neutral,2020
80221,2020-10-26,Negative,2020
80219,2020-10-26,Neutral,2020
80234,2020-10-26,Neutral,2020
80219,2020-10-26,Negative,2020
80221,2020-10-26,Positive,2020
80016,2020-10-26,Neutral,2020
80002,2020-10-26,Positive,2020
80234,2020-10-26,Negative,2020
80211,2020-10-26,Positive,2020
80219,2020-10-26,Positive,2020
80219,2020-10-26,Positive,2020
80238,2020-10-26,Neutral,2020
80204,2020-10-26,Positive,2020
80211,2020-10-26,Neutral,2020
80234,2020-10-26,Positive,2020
80219,2020-10-26,Positive,2020
80016,2020-10-26,Positive,2020
80002,2020-10-26,Neutral,2020
80002,2020-10-26,Positive,2020
80014,2020-10-26,Positive,2020
80204,2020-10-26,Neutral,2020
80204,2020-10-26,Neutral,2020
80219,2020-10-26,Positive,2020
80219,2020-10-26,Negative,2020
80238,2020-10-26,Positive,2020
80221,2020-10-26,Positive,2020
80014,2020-10-26,Positive,2020
80002,2020-10-26,Negative,2020
80238,2020-10-26,Positive,2020
80219,2020-10-26,Positive,2020
80002,2020-10-26,Neutral,2020
80234,2020-10-26,Positive,2020
80014,2020-10-26,Positive,2020
80234,2020-10-26,Neutral,2020
80238,2020-10-26,Positive,2020
80211,2020-10-26,Neutral,2020
80219,2020-10-26,Positive,2020
80014,2020-10-26,Positive,2020
80221,2020-10-26,Neutral,2020
80234,2020-10-26,Positive,2020
80014,2020-10-26,Positive,2020
80120,2020-10-26,Positive,2020
80204,2020-10-26,Positive,2020
80219,2020-10-26,Negative,2020
80238,2020-10-26,Neutral,2020
80211,2020-10-27,Positive,2020
80219,2020-10-27,Neutral,2020
80120,2020-10-27,Positive,2020
80014,2020-10-27,Positive,2020
80211,2020-10-27,Positive,2020
80002,2020-10-27,Positive,2020
80120,2020-10-27,Neutral,2020
80014,2020-10-27,Neutral,2020
80002,2020-10-27,Positive,2020
80234,2020-10-27,Positive,2020
80238,2020-10-27,Positive,2020
80016,2020-10-27,Positive,2020
80204,2020-10-27,Negative,2020
80002,2020-10-27,Neutral,2020
80002,2020-10-27,Positive,2020
80234,2020-10-27,Neutral,2020
80234,2020-10-27,Positive,2020
80204,2020-10-27,Negative,2020
80211,2020-10-27,Positive,2020
80016,2020-10-27,Positive,2020
80016,2020-10-27,Neutral,2020
80234,2020-10-27,Positive,2020
80002,2020-10-27,Positive,2020
80234,2020-10-27,Neutral,2020
80219,2020-10-27,Positive,2020
80120,2020-10-27,Positive,2020
80014,2020-10-27,Positive,2020
80120,2020-10-27,Neutral,2020
80219,2020-10-27,Positive,2020
80014,2020-10-27,Neutral,2020
80234,2020-10-27,Positive,2020
80016,2020-10-27,Neutral,2020
80219,2020-10-27,Positive,2020
80014,2020-10-27,Neutral,2020
80221,2020-10-27,Positive,2020
80014,2020-10-27,Neutral,2020
80221,2020-10-27,Positive,2020
80221,2020-10-27,Positive,2020
80120,2020-10-27,Positive,2020
80204,2020-10-27,Positive,2020
80002,2020-10-27,Positive,2020
80221,2020-10-27,Negative,2020
80234,2020-10-27,Positive,2020
80016,2020-10-27,Neutral,2020
80014,2020-10-27,Neutral,2020
80221,2020-10-27,Negative,2020
80211,2020-10-27,Neutral,2020
80204,2020-10-27,Positive,2020
80204,2020-10-27,Positive,2020
80002,2020-10-27,Negative,2020
80219,2020-10-27,Positive,2020
80238,2020-10-27,Negative,2020
80204,2020-10-27,Negative,2020
80002,2020-10-27,Positive,2020
80016,2020-10-27,Positive,2020
80221,2020-10-27,Positive,2020
80221,2020-10-28,Positive,2020
80016,2020-10-28,Negative,2020
80016,2020-10-28,Positive,2020
80120,2020-10-28,Neutral,2020
80016,2020-10-28,Positive,2020
80002,2020-10-28,Positive,2020
80211,2020-10-28,Positive,2020
80016,2020-10-28,Positive,2020
80234,2020-10-28,Positive,2020
80014,2020-10-28,Positive,2020
80219,2020-10-28,Positive,2020
80204,2020-10-28,Neutral,2020
80219,2020-10-28,Positive,2020
80120,2020-10-28,Negative,2020
80219,2020-10-28,Positive,2020
80014,2020-10-28,Positive,2020
80016,2020-10-28,Positive,2020
80016,2020-10-28,Positive,2020
80211,2020-10-28,Negative,2020
80238,2020-10-28,Positive,2020
80234,2020-10-28,Positive,2020
80221,2020-10-28,Negative,2020
80238,2020-10-28,Negative,2020
80219,2020-10-28,Neutral,2020
80016,2020-10-28,Positive,2020
80002,2020-10-28,Positive,2020
80204,2020-10-28,Positive,2020
80234,2020-10-28,Negative,2020
80002,2020-10-28,Neutral,2020
80016,2020-10-28,Positive,2020
80211,2020-10-28,Positive,2020
80221,2020-10-28,Positive,2020
80014,2020-10-28,Negative,2020
80234,2020-10-28,Negative,2020
80219,2020-10-28,Positive,2020
80204,2020-10-28,Positive,2020
80002,2020-10-28,Positive,2020
80211,2020-10-28,Neutral,2020
80221,2020-10-29,Positive,2020
80204,2020-10-29,Positive,2020
80211,2020-10-29,Neutral,2020
80014,2020-10-29,Neutral,2020
80002,2020-10-29,Positive,2020
80234,2020-10-29,Positive,2020
80016,2020-10-29,Negative,2020
80204,2020-10-29,Negative,2020
80234,2020-10-29,Neutral,2020
80204,2020-10-29,Positive,2020
80234,2020-10-29,Positive,2020
80219,2020-10-29,Neutral,2020
80120,2020-10-29,Positive,2020
80120,2020-10-29,Positive,2020
80016,2020-10-29,Positive,2020
80204,2020-10-29,Positive,2020
80014,2020-10-29,Neutral,2020
80211,2020-10-29,Neutral,2020
80211,2020-10-29,Negative,2020
80221,2020-10-29,Positive,2020
80204,2020-10-29,Neutral,2020
80238,2020-10-29,Positive,2020
80221,2020-10-29,Neutral,2020
80219,2020-10-29,Neutral,2020
80204,2020-10-29,Neutral,2020
80238,2020-10-29,Positive,2020
80234,2020-10-29,Negative,2020
80204,2020-10-29,Positive,2020
80219,2020-10-29,Negative,2020
80204,2020-10-29,Negative,2020
80016,2020-10-29,Neutral,2020
80204,2020-10-29,Neutral,2020
80221,2020-10-29,Negative,2020
80204,2020-10-29,Neutral,2020
80002,2020-10-29,Positive,2020
80238,2020-10-29,Positive,2020
80002,2020-10-29,Positive,2020
80014,2020-10-29,Neutral,2020
80014,2020-10-29,Positive,2020
80016,2020-10-29,Positive,2020
80014,2020-10-29,Neutral,2020
80016,2020-10-29,Negative,2020
80234,2020-10-29,Negative,2020
80211,2020-10-29,Positive,2020
80120,2020-10-29,Positive,2020
80211,2020-10-29,Positive,2020
80014,2020-10-29,Neutral,2020
80219,2020-10-29,Positive,2020
80016,2020-10-30,Positive,2020
80234,2020-10-30,Positive,2020
80002,2020-10-30,Negative,2020
80234,2020-10-30,Negative,2020
80002,2020-10-30,Positive,2020
80002,2020-10-30,Positive,2020
80219,2020-10-30,Neutral,2020
80211,2020-10-30,Positive,2020
80120,2020-10-30,Positive,2020
80221,2020-10-30,Neutral,2020
80120,2020-10-30,Neutral,2020
80211,2020-10-30,Positive,2020
80204,2020-10-30,Positive,2020
80014,2020-10-30,Neutral,2020
80120,2020-10-30,Neutral,2020
80238,2020-10-30,Neutral,2020
80238,2020-10-30,Neutral,2020
80014,2020-10-30,Positive,2020
80014,2020-10-30,Positive,2020
80221,2020-10-30,Positive,2020
80204,2020-10-30,Positive,2020
80016,2020-10-30,Negative,2020
80120,2020-10-30,Positive,2020
80211,2020-10-30,Negative,2020
80120,2020-10-30,Positive,2020
80002,2020-10-30,Positive,2020
80221,2020-10-30,Positive,2020
80221,2020-10-30,Negative,2020
80014,2020-10-30,Negative,2020
80204,2020-10-30,Positive,2020
80002,2020-10-30,Positive,2020
80234,2020-10-30,Neutral,2020
80002,2020-10-30,Positive,2020
80016,2020-10-30,Positive,2020
80120,2020-10-30,Neutral,2020
80238,2020-10-30,Neutral,2020
80211,2020-10-30,Positive,2020
80016,2020-10-30,Neutral,2020
80014,2020-10-30,Positive,2020
80014,2020-10-30,Neutral,2020
80221,2020-10-30,Positive,2020
80002,2020-10-30,Positive,2020
80014,2020-10-30,Neutral,2020
80120,2020-10-30,Positive,2020
80016,2020-10-30,Positive,2020
80211,2020-10-30,Positive,2020
80120,2020-10-30,Positive,2020
80204,2020-10-30,Neutral,2020
80016,2020-10-30,Neutral,2020
80219,2020-10-30,Positive,2020
80204,2020-10-30,Negative,2020
80204,2020-10-30,Positive,2020
80234,2020-10-30,Positive,2020
80120,2020-10-30,Negative,2020
80211,2020-10-31,Positive,2020
80211,2020-10-31,Positive,2020
80234,2020-10-31,Negative,2020
80120,2020-10-31,Neutral,2020
80211,2020-10-31,Positive,2020
80014,2020-10-31,Neutral,2020
80219,2020-10-31,Negative,2020
80002,2020-10-31,Neutral,2020
80211,2020-10-31,Positive,2020
80234,2020-10-31,Neutral,2020
80120,2020-10-31,Positive,2020
80219,2020-10-31,Neutral,2020
80211,2020-10-31,Positive,2020
80002,2020-10-31,Positive,2020
80002,2020-10-31,Positive,2020
80204,2020-10-31,Neutral,2020
80204,2020-10-31,Negative,2020
80002,2020-10-31,Neutral,2020
80234,2020-10-31,Positive,2020
80234,2020-10-31,Positive,2020
80002,2020-10-31,Negative,2020
80234,2020-10-31,Negative,2020
80219,2020-10-31,Positive,2020
80002,2020-10-31,Negative,2020
80234,2020-10-31,Positive,2020
80014,2020-10-31,Positive,2020
80221,2020-10-31,Neutral,2020
80002,2020-10-31,Positive,2020
80014,2020-10-31,Positive,2020
80016,2020-10-31,Negative,2020
80211,2020-10-31,Neutral,2020
80211,2020-10-31,Positive,2020
80211,2020-10-31,Positive,2020
80016,2020-10-31,Neutral,2020
80219,2020-10-31,Positive,2020
80120,2020-10-31,Neutral,2020
80219,2020-11-01,Neutral,2020
80016,2020-11-01,Positive,2020
80234,2020-11-01,Positive,2020
80016,2020-11-01,Neutral,2020
80221,2020-11-01,Positive,2020
80014,2020-11-01,Positive,2020
80016,2020-11-01,Positive,2020
80219,2020-11-01,Neutral,2020
80002,2020-11-01,Positive,2020
80016,2020-11-01,Positive,2020
80120,2020-11-01,Positive,2020
80234,2020-11-01,Positive,2020
80002,2020-11-01,Positive,2020
80120,2020-11-01,Negative,2020
80211,2020-11-01,Positive,2020
80204,2020-11-01,Neutral,2020
80120,2020-11-01,Positive,2020
80221,2020-11-01,Positive,2020
80016,2020-11-01,Positive,2020
80238,2020-11-01,Positive,2020
80120,2020-11-01,Neutral,2020
80002,2020-11-01,Neutral,2020
80120,2020-11-01,Positive,2020
80234,2020-11-01,Positive,2020
80221,2020-11-01,Positive,2020
80014,2020-11-01,Negative,2020
80014,2020-11-01,Negative,2020
80204,2020-11-01,Neutral,2020
80204,2020-11-01,Positive,2020
80238,2020-11-01,Negative,2020
80219,2020-11-01,Positive,2020
80238,2020-11-01,Neutral,2020
80002,2020-11-01,Negative,2020
80204,2020-11-01,Negative,2020
80211,2020-11-01,Positive,2020
80234,2020-11-01,Positive,2020
80120,2020-11-01,Neutral,2020
80014,2020-11-01,Neutral,2020
80238,2020-11-01,Neutral,2020
80221,2020-11-01,Positive,2020
80238,2020-11-01,Positive,2020
80002,2020-11-02,Positive,2020
80204,2020-11-02,Negative,2020
80014,2020-11-02,Positive,2020
80234,2020-11-02,Positive,2020
80211,2020-11-02,Positive,2020
80238,2020-11-02,Positive,2020
80120,2020-11-02,Neutral,2020
80221,2020-11-02,Neutral,2020
80120,2020-11-02,Positive,2020
80120,2020-11-02,Positive,2020
80120,2020-11-02,Positive,2020
80234,2020-11-02,Neutral,2020
80120,2020-11-02,Positive,2020
80221,2020-11-02,Positive,2020
80204,2020-11-02,Positive,2020
80211,2020-11-02,Positive,2020
80014,2020-11-02,Positive,2020
80221,2020-11-02,Positive,2020
80211,2020-11-02,Neutral,2020
80211,2020-11-02,Positive,2020
80238,2020-11-02,Negative,2020
80234,2020-11-02,Negative,2020
80219,2020-11-02,Neutral,2020
80211,2020-11-02,Positive,2020
80204,2020-11-02,Positive,2020
80204,2020-11-02,Positive,2020
80014,2020-11-02,Positive,2020
80014,2020-11-02,Positive,2020
80238,2020-11-02,Neutral,2020
80219,2020-11-02,Neutral,2020
80221,2020-11-02,Neutral,2020
80014,2020-11-02,Neutral,2020
80211,2020-11-02,Negative,2020
80016,2020-11-02,Neutral,2020
80238,2020-11-02,Positive,2020
80204,2020-11-02,Positive,2020
80002,2020-11-02,Positive,2020
80211,2020-11-02,Positive,2020
80120,2020-11-02,Positive,2020
80014,2020-11-02,Negative,2020
80219,2020-11-02,Positive,2020
80120,2020-11-02,Positive,2020
80238,2020-11-03,Neutral,2020
80204,2020-11-03,Positive,2020
80238,2020-11-03,Positive,2020
80204,2020-11-03,Positive,2020
80234,2020-11-03,Neutral,2020
80219,2020-11-03,Positive,2020
80120,2020-11-03,Positive,2020
80219,2020-11-03,Positive,2020
80014,2020-11-03,Positive,2020
80120,2020-11-03,Positive,2020
80204,2020-11-03,Neutral,2020
80204,2020-11-03,Negative,2020
80002,2020-11-03,Neutral,2020
80016,2020-11-03,Positive,2020
80014,2020-11-03,Positive,2020
80014,2020-11-03,Positive,2020
80120,2020-11-03,Neutral,2020
80238,2020-11-03,Negative,2020
80204,2020-11-03,Positive,2020
80120,2020-11-03,Positive,2020
80204,2020-11-03,Positive,2020
80120,2020-11-03,Positive,2020
80120,2020-11-03,Positive,2020
80219,2020-11-03,Positive,2020
80014,2020-11-03,Positive,2020
80204,2020-11-03,Positive,2020
80204,2020-11-03,Neutral,2020
80014,2020-11-03,Positive,2020
80016,2020-11-03,Positive,2020
80014,2020-11-03,Neutral,2020
80014,2020-11-03,Positive,2020
80234,2020-11-03,Positive,2020
80016,2020-11-03,Neutral,2020
80238,2020-11-03,Positive,2020
80204,2020-11-03,Neutral,2020
80120,2020-11-03,Positive,2020
80221,2020-11-03,Positive,2020
80211,2020-11-03,Positive,2020
80120,2020-11-03,Positive,2020
80219,2020-11-03,Positive,2020
80016,2020-11-03,Positive,2020
80234,2020-11-04,Positive,2020
80002,2020-11-04,Positive,2020
80002,2020-11-04,Positive,2020
80014,2020-11-04,Neutral,2020
80014,2020-11-04,Positive,2020
80221,2020-11-04,Neutral,2020
80238,2020-11-04,Neutral,2020
80234,2020-11-04,Positive,2020
80221,2020-11-04,Negative,2020
80014,2020-11-04,Positive,2020
80016,2020-11-04,Neutral,2020
80002,2020-11-04,Positive,2020
80002,2020-11-04,Positive,2020
80120,2020-11-04,Negative,2020
80204,2020-11-04,Negative,2020
80219,2020-11-04,Positive,2020
80002,2020-11-04,Neutral,2020
80120,2020-11-04,Positive,2020
80204,2020-11-04,Positive,2020
80016,2020-11-04,Positive,2020
80211,2020-11-04,Positive,2020
80014,2020-11-04,Positive,2020
80016,2020-11-04,Positive,2020
80120,2020-11-04,Positive,2020
80219,2020-11-04,Positive,2020
80120,2020-11-04,Neutral,2020
80219,2020-11-04,Positive,2020
80221,2020-11-04,Neutral,2020
80238,2020-11-04,Positive,2020
80016,2020-11-04,Positive,2020
80204,2020-11-04,Negative,2020
80204,2020-11-04,Positive,2020
80221,2020-11-04,Positive,2020
80211,2020-11-04,Positive,2020
80014,2020-11-04,Positive,2020
80002,2020-11-04,Neutral,2020
80211,2020-11-04,Negative,2020
80219,2020-11-04,Neutral,2020
80221,2020-11-04,Neutral,2020
80238,2020-11-04,Positive,2020
80221,2020-11-04,Negative,2020
80219,2020-11-04,Positive,2020
80221,2020-11-04,Negative,2020
80219,2020-11-04,Positive,2020
80238,2020-11-04,Neutral,2020
80219,2020-11-04,Positive,2020
80219,2020-11-04,Neutral,2020
80016,2020-11-04,Negative,2020
80204,2020-11-04,Neutral,2020
80211,2020-11-04,Neutral,2020
80204,2020-11-04,Positive,2020
80211,2020-11-04,Positive,2020
80211,2020-11-04,Positive,2020
80120,2020-11-04,Neutral,2020
80221,2020-11-04,Positive,2020
80120,2020-11-04,Neutral,2020
80211,2020-11-04,Negative,2020
80221,2020-11-04,Positive,2020
80219,2020-11-04,Positive,2020
80204,2020-11-04,Neutral,2020
80016,2020-11-04,Positive,2020
80120,2020-11-04,Positive,2020
80238,2020-11-04,Neutral,2020
80211,2020-11-04,Neutral,2020
80219,2020-11-05,Positive,2020
80014,2020-11-05,Positive,2020
80014,2020-11-05,Neutral,2020
80221,2020-11-05,Positive,2020
80219,2020-11-05,Positive,2020
80219,2020-11-05,Positive,2020
80014,2020-11-05,Negative,2020
80211,2020-11-05,Positive,2020
80120,2020-11-05,Positive,2020
80221,2020-11-05,Neutral,2020
80234,2020-11-05,Negative,2020
80211,2020-11-05,Positive,2020
80002,2020-11-05,Negative,2020
80219,2020-11-05,Positive,2020
80002,2020-11-05,Positive,2020
80002,2020-11-05,Positive,2020
80002,2020-11-05,Positive,2020
80211,2020-11-05,Positive,2020
80211,2020-11-05,Neutral,2020
80120,2020-11-05,Negative,2020
80204,2020-11-05,Positive,2020
80221,2020-11-05,Neutral,2020
80211,2020-11-05,Negative,2020
80120,2020-11-05,Negative,2020
80221,2020-11-05,Neutral,2020
80016,2020-11-05,Positive,2020
80120,2020-11-05,Positive,2020
80211,2020-11-05,Neutral,2020
80016,2020-11-05,Positive,2020
80002,2020-11-05,Neutral,2020
80204,2020-11-05,Positive,2020
80014,2020-11-05,Negative,2020
80120,2020-11-05,Neutral,2020
80120,2020-11-05,Positive,2020
80211,2020-11-05,Neutral,2020
80221,2020-11-05,Positive,2020
80221,2020-11-05,Negative,2020
80120,2020-11-05,Positive,2020
80221,2020-11-05,Positive,2020
80211,2020-11-05,Positive,2020
80211,2020-11-05,Negative,2020
80204,2020-11-05,Positive,2020
80211,2020-11-05,Neutral,2020
80120,2020-11-05,Positive,2020
80120,2020-11-05,Positive,2020
80234,2020-11-05,Neutral,2020
80120,2020-11-05,Positive,2020
80234,2020-11-05,Neutral,2020
80238,2020-11-05,Neutral,2020
80120,2020-11-05,Neutral,2020
80238,2020-11-05,Positive,2020
80016,2020-11-06,Positive,2020
80219,2020-11-06,Positive,2020
80238,2020-11-06,Neutral,2020
80221,2020-11-06,Negative,2020
80120,2020-11-06,Positive,2020
80014,2020-11-06,Neutral,2020
80238,2020-11-06,Negative,2020
80219,2020-11-06,Negative,2020
80234,2020-11-06,Positive,2020
80120,2020-11-06,Positive,2020
80120,2020-11-06,Positive,2020
80002,2020-11-06,Positive,2020
80219,2020-11-06,Neutral,2020
80204,2020-11-06,Positive,2020
80120,2020-11-06,Positive,2020
80002,2020-11-06,Positive,2020
80221,2020-11-06,Positive,2020
