Postal Code,Date,Sentiment,Year
80002,2022-12-14,Neutral,2022
80002,2022-12-14,Neutral,2022
80120,2022-12-14,Positive,2022
80016,2022-12-14,Positive,2022
80120,2022-12-13,Neutral,2022
80014,2022-12-13,Positive,2022
80014,2022-12-13,Negative,2022
80204,2022-12-13,Positive,2022
80014,2022-12-13,Positive,2022
80219,2022-12-13,Positive,2022
80221,2022-12-13,Positive,2022
80219,2022-12-13,Negative,2022
80204,2022-12-13,Positive,2022
80221,2022-12-13,Neutral,2022
80014,2022-12-13,Positive,2022
80221,2022-12-13,Neutral,2022
80221,2022-12-13,Positive,2022
80238,2022-12-13,Neutral,2022
80120,2022-12-13,Positive,2022
80234,2022-12-13,Positive,2022
80014,2022-12-13,Positive,2022
80204,2022-12-13,Positive,2022
80204,2022-12-13,Positive,2022
80219,2022-12-13,Negative,2022
80014,2022-12-13,Positive,2022
80221,2022-12-13,Positive,2022
80234,2022-12-13,Neutral,2022
80238,2022-12-13,Neutral,2022
80014,2022-12-13,Negative,2022
80014,2022-12-13,Positive,2022
80219,2022-12-13,Neutral,2022
80219,2022-12-13,Positive,2022
80219,2022-12-13,Positive,2022
80234,2022-12-13,Positive,2022
80221,2022-12-13,Positive,2022
80016,2022-12-13,Positive,2022
80204,2022-12-13,Positive,2022
80221,2022-12-13,Neutral,2022
80002,2022-12-13,Negative,2022
80219,2022-12-13,Positive,2022
80219,2022-12-13,Neutral,2022
80211,2022-12-13,Neutral,2022
80234,2022-12-13,Neutral,2022
80002,2022-12-13,Neutral,2022
80120,2022-12-13,Neutral,2022
80234,2022-12-13,Positive,2022
80234,2022-12-12,Neutral,2022
80120,2022-12-12,Negative,2022
80234,2022-12-12,Neutral,2022
80211,2022-12-12,Negative,2022
80204,2022-12-12,Positive,2022
80234,2022-12-12,Positive,2022
80234,2022-12-12,Neutral,2022
80120,2022-12-12,Positive,2022
80002,2022-12-12,Positive,2022
80014,2022-12-12,Positive,2022
80016,2022-12-12,Negative,2022
80211,2022-12-12,Positive,2022
80234,2022-12-12,Positive,2022
80204,2022-12-12,Positive,2022
80238,2022-12-12,Neutral,2022
80204,2022-12-12,Positive,2022
80219,2022-12-12,Negative,2022
80211,2022-12-12,Positive,2022
80219,2022-12-12,Positive,2022
80016,2022-12-12,Positive,2022
80221,2022-12-12,Positive,2022
80002,2022-12-12,Positive,2022
80014,2022-12-12,Negative,2022
80219,2022-12-12,Positive,2022
80120,2022-12-12,Neutral,2022
80002,2022-12-12,Neutral,2022
80238,2022-12-12,Negative,2022
80204,2022-12-12,Positive,2022
80219,2022-12-12,Positive,2022
80234,2022-12-12,Positive,2022
80016,2022-12-12,Positive,2022
80238,2022-12-12,Positive,2022
80211,2022-12-12,Neutral,2022
80120,2022-12-12,Positive,2022
80234,2022-12-12,Neutral,2022
80238,2022-12-12,Neutral,2022
80211,2022-12-12,Positive,2022
80219,2022-12-12,Positive,2022
80014,2022-12-12,Positive,2022
80238,2022-12-12,Positive,2022
80219,2022-12-12,Positive,2022
80234,2022-12-12,Positive,2022
80211,2022-12-12,Positive,2022
80219,2022-12-12,Positive,2022
80014,2022-12-12,Neutral,2022
80219,2022-12-12,Neutral,2022
80016,2022-12-12,Positive,2022
80016,2022-12-12,Neutral,2022
80219,2022-12-12,Neutral,2022
80120,2022-12-12,Positive,2022
80211,2022-12-12,Neutral,2022
80014,2022-12-12,Negative,2022
80221,2022-12-11,Positive,2022
80238,2022-12-11,Positive,2022
80002,2022-12-11,Positive,2022
80016,2022-12-11,Positive,2022
80002,2022-12-11,Positive,2022
80014,2022-12-11,Positive,2022
80014,2022-12-11,Neutral,2022
80219,2022-12-11,Negative,2022
80211,2022-12-11,Neutral,2022
80238,2022-12-11,Positive,2022
80016,2022-12-11,Negative,2022
80211,2022-12-11,Neutral,2022
80120,2022-12-11,Positive,2022
80211,2022-12-11,Positive,2022
80204,2022-12-11,Positive,2022
80002,2022-12-11,Negative,2022
80120,2022-12-11,Neutral,2022
80219,2022-12-11,Positive,2022
80219,2022-12-11,Positive,2022
80204,2022-12-11,Positive,2022
80238,2022-12-11,Positive,2022
80238,2022-12-11,Negative,2022
80219,2022-12-11,Positive,2022
80014,2022-12-11,Positive,2022
80014,2022-12-11,Positive,2022
80002,2022-12-11,Negative,2022
80219,2022-12-11,Positive,2022
80219,2022-12-11,Negative,2022
80234,2022-12-11,Positive,2022
80219,2022-12-11,Negative,2022
80234,2022-12-11,Positive,2022
80016,2022-12-11,Positive,2022
80211,2022-12-11,Positive,2022
80211,2022-12-11,Positive,2022
80002,2022-12-11,Positive,2022
80016,2022-12-11,Neutral,2022
80014,2022-12-11,Positive,2022
80120,2022-12-11,Positive,2022
80016,2022-12-11,Positive,2022
80120,2022-12-11,Positive,2022
80016,2022-12-11,Neutral,2022
80014,2022-12-11,Positive,2022
80204,2022-12-11,Positive,2022
80014,2022-12-11,Negative,2022
80221,2022-12-11,Positive,2022
80238,2022-12-11,Positive,2022
80002,2022-12-11,Positive,2022
80002,2022-12-11,Negative,2022
80238,2022-12-11,Negative,2022
80234,2022-12-11,Positive,2022
80211,2022-12-11,Neutral,2022
80219,2022-12-11,Positive,2022
80211,2022-12-11,Positive,2022
80219,2022-12-11,Positive,2022
80014,2022-12-11,Negative,2022
80002,2022-12-11,Negative,2022
80238,2022-12-11,Positive,2022
80016,2022-12-10,Neutral,2022
80204,2022-12-10,Positive,2022
80234,2022-12-10,Positive,2022
80120,2022-12-10,Positive,2022
80221,2022-12-10,Positive,2022
80234,2022-12-10,Positive,2022
80234,2022-12-10,Positive,2022
80211,2022-12-10,Positive,2022
80238,2022-12-10,Positive,2022
80120,2022-12-10,Positive,2022
80211,2022-12-10,Positive,2022
80219,2022-12-10,Positive,2022
80221,2022-12-10,Neutral,2022
80211,2022-12-10,Neutral,2022
80120,2022-12-10,Neutral,2022
80120,2022-12-10,Neutral,2022
80234,2022-12-10,Negative,2022
80014,2022-12-10,Neutral,2022
80016,2022-12-10,Positive,2022
80221,2022-12-10,Negative,2022
80211,2022-12-10,Negative,2022
80211,2022-12-10,Positive,2022
80221,2022-12-10,Positive,2022
80002,2022-12-10,Positive,2022
80002,2022-12-10,Neutral,2022
80204,2022-12-10,Neutral,2022
80234,2022-12-10,Neutral,2022
80238,2022-12-10,Positive,2022
80234,2022-12-10,Positive,2022
80204,2022-12-10,Positive,2022
80221,2022-12-10,Positive,2022
80211,2022-12-10,Neutral,2022
80238,2022-12-10,Positive,2022
80014,2022-12-10,Negative,2022
80002,2022-12-10,Positive,2022
80204,2022-12-10,Neutral,2022
80234,2022-12-10,Neutral,2022
80211,2022-12-10,Positive,2022
80238,2022-12-10,Positive,2022
80219,2022-12-10,Neutral,2022
80234,2022-12-10,Neutral,2022
80002,2022-12-10,Positive,2022
80238,2022-12-10,Positive,2022
80120,2022-12-10,Positive,2022
80234,2022-12-10,Neutral,2022
80204,2022-12-10,Positive,2022
80204,2022-12-10,Neutral,2022
80002,2022-12-10,Negative,2022
80014,2022-12-10,Neutral,2022
80234,2022-12-10,Positive,2022
80221,2022-12-10,Negative,2022
80234,2022-12-10,Positive,2022
80120,2022-12-10,Negative,2022
80211,2022-12-10,Positive,2022
80238,2022-12-10,Negative,2022
80120,2022-12-10,Positive,2022
80002,2022-12-10,Neutral,2022
80204,2022-12-10,Negative,2022
80016,2022-12-09,Neutral,2022
80234,2022-12-09,Positive,2022
80002,2022-12-09,Neutral,2022
80204,2022-12-09,Positive,2022
80234,2022-12-09,Neutral,2022
80211,2022-12-09,Positive,2022
80234,2022-12-09,Neutral,2022
80120,2022-12-09,Negative,2022
80204,2022-12-09,Neutral,2022
80221,2022-12-09,Positive,2022
80120,2022-12-09,Negative,2022
80211,2022-12-09,Positive,2022
80234,2022-12-09,Positive,2022
80204,2022-12-09,Positive,2022
80204,2022-12-09,Neutral,2022
80014,2022-12-09,Positive,2022
80016,2022-12-09,Positive,2022
80234,2022-12-09,Neutral,2022
80221,2022-12-09,Positive,2022
80016,2022-12-09,Positive,2022
80234,2022-12-09,Neutral,2022
80221,2022-12-09,Positive,2022
80204,2022-12-09,Positive,2022
80120,2022-12-09,Negative,2022
80234,2022-12-09,Neutral,2022
80211,2022-12-09,Positive,2022
80014,2022-12-09,Positive,2022
80234,2022-12-09,Positive,2022
80120,2022-12-09,Neutral,2022
80204,2022-12-09,Neutral,2022
80238,2022-12-09,Positive,2022
80219,2022-12-09,Positive,2022
80221,2022-12-09,Positive,2022
80120,2022-12-09,Positive,2022
80221,2022-12-09,Positive,2022
80016,2022-12-09,Positive,2022
80016,2022-12-09,Neutral,2022
80016,2022-12-09,Positive,2022
80211,2022-12-09,Negative,2022
80016,2022-12-09,Positive,2022
80016,2022-12-09,Neutral,2022
80120,2022-12-09,Negative,2022
80120,2022-12-09,Negative,2022
80211,2022-12-09,Neutral,2022
80120,2022-12-09,Neutral,2022
80002,2022-12-09,Negative,2022
80204,2022-12-09,Negative,2022
80238,2022-12-09,Positive,2022
80204,2022-12-09,Positive,2022
80211,2022-12-09,Neutral,2022
80234,2022-12-09,Positive,2022
80221,2022-12-09,Positive,2022
80234,2022-12-09,Positive,2022
80238,2022-12-09,Positive,2022
80016,2022-12-09,Positive,2022
80234,2022-12-09,Positive,2022
80238,2022-12-09,Positive,2022
80002,2022-12-09,Neutral,2022
80014,2022-12-09,Positive,2022
80221,2022-12-09,Neutral,2022
80219,2022-12-09,Positive,2022
80219,2022-12-09,Positive,2022
80234,2022-12-09,Positive,2022
80234,2022-12-09,Positive,2022
80238,2022-12-09,Neutral,2022
80238,2022-12-09,Positive,2022
80120,2022-12-09,Positive,2022
80204,2022-12-09,Positive,2022
80238,2022-12-09,Neutral,2022
80002,2022-12-08,Positive,2022
80221,2022-12-08,Positive,2022
80204,2022-12-08,Positive,2022
80204,2022-12-08,Positive,2022
80016,2022-12-08,Neutral,2022
80120,2022-12-08,Positive,2022
80120,2022-12-08,Positive,2022
80238,2022-12-08,Positive,2022
80120,2022-12-08,Neutral,2022
80120,2022-12-08,Positive,2022
80238,2022-12-08,Positive,2022
80221,2022-12-08,Positive,2022
80204,2022-12-08,Negative,2022
80016,2022-12-08,Positive,2022
80002,2022-12-08,Positive,2022
80219,2022-12-08,Positive,2022
80234,2022-12-08,Neutral,2022
80204,2022-12-08,Positive,2022
80002,2022-12-08,Negative,2022
80014,2022-12-08,Positive,2022
80016,2022-12-08,Neutral,2022
80016,2022-12-08,Positive,2022
80211,2022-12-08,Positive,2022
80014,2022-12-08,Positive,2022
80014,2022-12-08,Neutral,2022
80211,2022-12-08,Positive,2022
80002,2022-12-08,Positive,2022
80234,2022-12-08,Negative,2022
80204,2022-12-08,Negative,2022
80219,2022-12-08,Positive,2022
80221,2022-12-08,Positive,2022
80204,2022-12-08,Neutral,2022
80014,2022-12-08,Neutral,2022
80204,2022-12-08,Positive,2022
80238,2022-12-08,Positive,2022
80014,2022-12-08,Positive,2022
80219,2022-12-08,Positive,2022
80014,2022-12-08,Neutral,2022
80234,2022-12-08,Neutral,2022
80120,2022-12-08,Positive,2022
80234,2022-12-08,Negative,2022
80219,2022-12-08,Positive,2022
80221,2022-12-08,Positive,2022
80120,2022-12-08,Positive,2022
80238,2022-12-08,Positive,2022
80211,2022-12-08,Positive,2022
80120,2022-12-08,Positive,2022
80002,2022-12-08,Positive,2022
80016,2022-12-08,Positive,2022
80211,2022-12-08,Negative,2022
80120,2022-12-08,Neutral,2022
80221,2022-12-07,Positive,2022
80002,2022-12-07,Negative,2022
80016,2022-12-07,Positive,2022
80002,2022-12-07,Neutral,2022
80221,2022-12-07,Positive,2022
80016,2022-12-07,Neutral,2022
80211,2022-12-07,Positive,2022
80204,2022-12-07,Neutral,2022
80221,2022-12-07,Positive,2022
80238,2022-12-07,Positive,2022
80002,2022-12-07,Positive,2022
80014,2022-12-07,Positive,2022
80238,2022-12-07,Negative,2022
80014,2022-12-07,Neutral,2022
80219,2022-12-07,Negative,2022
80221,2022-12-07,Positive,2022
80002,2022-12-07,Positive,2022
80204,2022-12-07,Positive,2022
80014,2022-12-07,Positive,2022
80204,2022-12-07,Neutral,2022
80221,2022-12-07,Neutral,2022
80204,2022-12-07,Positive,2022
80204,2022-12-07,Neutral,2022
80211,2022-12-07,Positive,2022
80221,2022-12-07,Positive,2022
80234,2022-12-07,Positive,2022
80002,2022-12-07,Positive,2022
80204,2022-12-07,Positive,2022
80234,2022-12-07,Positive,2022
80204,2022-12-07,Positive,2022
80234,2022-12-07,Positive,2022
80238,2022-12-07,Positive,2022
80234,2022-12-07,Positive,2022
80211,2022-12-07,Positive,2022
80002,2022-12-07,Neutral,2022
80219,2022-12-07,Neutral,2022
80002,2022-12-07,Positive,2022
80219,2022-12-07,Neutral,2022
80016,2022-12-07,Positive,2022
80221,2022-12-07,Positive,2022
80234,2022-12-07,Neutral,2022
80204,2022-12-07,Positive,2022
80221,2022-12-07,Neutral,2022
80211,2022-12-07,Positive,2022
80204,2022-12-07,Positive,2022
80211,2022-12-07,Positive,2022
80014,2022-12-07,Negative,2022
80120,2022-12-07,Positive,2022
80002,2022-12-07,Negative,2022
80014,2022-12-07,Positive,2022
80204,2022-12-07,Positive,2022
80120,2022-12-07,Negative,2022
80120,2022-12-07,Negative,2022
80219,2022-12-06,Neutral,2022
80016,2022-12-06,Neutral,2022
80002,2022-12-06,Neutral,2022
80211,2022-12-06,Positive,2022
80234,2022-12-06,Positive,2022
80014,2022-12-06,Positive,2022
80219,2022-12-06,Positive,2022
80234,2022-12-06,Neutral,2022
80016,2022-12-06,Neutral,2022
80238,2022-12-06,Negative,2022
80238,2022-12-06,Neutral,2022
80221,2022-12-06,Negative,2022
80219,2022-12-06,Positive,2022
80221,2022-12-06,Negative,2022
80234,2022-12-06,Negative,2022
80016,2022-12-06,Positive,2022
80016,2022-12-06,Positive,2022
80014,2022-12-06,Negative,2022
80120,2022-12-06,Positive,2022
80238,2022-12-06,Positive,2022
80204,2022-12-06,Negative,2022
80204,2022-12-06,Neutral,2022
80016,2022-12-06,Neutral,2022
80211,2022-12-06,Positive,2022
80002,2022-12-06,Positive,2022
80016,2022-12-06,Positive,2022
80221,2022-12-06,Negative,2022
80211,2022-12-06,Neutral,2022
80014,2022-12-06,Positive,2022
80120,2022-12-06,Positive,2022
80016,2022-12-06,Neutral,2022
80016,2022-12-06,Neutral,2022
80211,2022-12-06,Positive,2022
80002,2022-12-06,Positive,2022
80016,2022-12-06,Positive,2022
80219,2022-12-06,Positive,2022
80234,2022-12-06,Positive,2022
80211,2022-12-06,Positive,2022
80204,2022-12-06,Positive,2022
80211,2022-12-06,Positive,2022
80219,2022-12-06,Neutral,2022
80204,2022-12-06,Neutral,2022
80219,2022-12-06,Positive,2022
80016,2022-12-06,Positive,2022
80120,2022-12-06,Positive,2022
80211,2022-12-06,Positive,2022
80016,2022-12-06,Positive,2022
80120,2022-12-06,Negative,2022
80002,2022-12-06,Positive,2022
80238,2022-12-06,Positive,2022
80014,2022-12-06,Neutral,2022
80016,2022-12-06,Positive,2022
80219,2022-12-06,Negative,2022
80211,2022-12-06,Neutral,2022
80211,2022-12-06,Positive,2022
80211,2022-12-06,Positive,2022
80221,2022-12-06,Positive,2022
80014,2022-12-06,Negative,2022
80221,2022-12-06,Negative,2022
80002,2022-12-06,Neutral,2022
80002,2022-12-06,Positive,2022
80002,2022-12-06,Neutral,2022
80221,2022-12-06,Neutral,2022
80016,2022-12-06,Positive,2022
80014,2022-12-06,Positive,2022
80002,2022-12-06,Positive,2022
80016,2022-12-05,Negative,2022
80014,2022-12-05,Positive,2022
80016,2022-12-05,Positive,2022
80234,2022-12-05,Positive,2022
80221,2022-12-05,Neutral,2022
80120,2022-12-05,Negative,2022
80204,2022-12-05,Positive,2022
80219,2022-12-05,Neutral,2022
80120,2022-12-05,Positive,2022
80238,2022-12-05,Positive,2022
80234,2022-12-05,Positive,2022
80234,2022-12-05,Positive,2022
80219,2022-12-05,Positive,2022
80204,2022-12-05,Neutral,2022
80016,2022-12-05,Negative,2022
80221,2022-12-05,Positive,2022
80221,2022-12-05,Neutral,2022
80211,2022-12-05,Positive,2022
80120,2022-12-05,Neutral,2022
80219,2022-12-05,Neutral,2022
80016,2022-12-05,Positive,2022
80211,2022-12-05,Neutral,2022
80219,2022-12-05,Positive,2022
80204,2022-12-05,Positive,2022
80120,2022-12-05,Negative,2022
80221,2022-12-05,Neutral,2022
80120,2022-12-05,Negative,2022
80234,2022-12-05,Negative,2022
80016,2022-12-05,Negative,2022
80221,2022-12-05,Positive,2022
80238,2022-12-05,Positive,2022
80219,2022-12-05,Neutral,2022
80014,2022-12-05,Positive,2022
80219,2022-12-05,Positive,2022
80219,2022-12-05,Neutral,2022
80238,2022-12-05,Positive,2022
80120,2022-12-05,Positive,2022
80234,2022-12-05,Positive,2022
80120,2022-12-05,Negative,2022
80211,2022-12-05,Positive,2022
80016,2022-12-05,Neutral,2022
80238,2022-12-05,Neutral,2022
80221,2022-12-05,Positive,2022
80120,2022-12-05,Negative,2022
80221,2022-12-05,Positive,2022
80238,2022-12-05,Neutral,2022
80234,2022-12-05,Positive,2022
80211,2022-12-05,Negative,2022
80234,2022-12-05,Positive,2022
80238,2022-12-05,Neutral,2022
80002,2022-12-05,Neutral,2022
80204,2022-12-05,Neutral,2022
80234,2022-12-05,Positive,2022
80219,2022-12-05,Neutral,2022
80204,2022-12-05,Positive,2022
80238,2022-12-05,Positive,2022
80204,2022-12-05,Neutral,2022
80221,2022-12-05,Positive,2022
80002,2022-12-05,Negative,2022
80120,2022-12-05,Positive,2022
80014,2022-12-05,Neutral,2022
80234,2022-12-05,Neutral,2022
80014,2022-12-05,Positive,2022
80002,2022-12-04,Positive,2022
80234,2022-12-04,Positive,2022
80002,2022-12-04,Negative,2022
80002,2022-12-04,Positive,2022
80219,2022-12-04,Positive,2022
80234,2022-12-04,Negative,2022
80204,2022-12-04,Positive,2022
80219,2022-12-04,Positive,2022
80221,2022-12-04,Positive,2022
80221,2022-12-04,Neutral,2022
80014,2022-12-04,Neutral,2022
80014,2022-12-04,Neutral,2022
80234,2022-12-04,Positive,2022
80204,2022-12-04,Positive,2022
80204,2022-12-04,Positive,2022
80238,2022-12-04,Positive,2022
80014,2022-12-04,Positive,2022
80221,2022-12-04,Negative,2022
80211,2022-12-04,Positive,2022
80234,2022-12-04,Positive,2022
80234,2022-12-04,Positive,2022
80204,2022-12-04,Positive,2022
80002,2022-12-04,Negative,2022
80002,2022-12-04,Positive,2022
80211,2022-12-04,Negative,2022
80014,2022-12-04,Positive,2022
80204,2022-12-04,Neutral,2022
80002,2022-12-04,Positive,2022
80204,2022-12-04,Negative,2022
80120,2022-12-04,Positive,2022
80016,2022-12-04,Positive,2022
80221,2022-12-04,Positive,2022
80120,2022-12-04,Positive,2022
80002,2022-12-04,Neutral,2022
80002,2022-12-04,Positive,2022
80238,2022-12-04,Positive,2022
80016,2022-12-04,Negative,2022
80238,2022-12-04,Positive,2022
80002,2022-12-04,Neutral,2022
80238,2022-12-04,Positive,2022
80002,2022-12-04,Neutral,2022
80221,2022-12-04,Neutral,2022
80238,2022-12-04,Positive,2022
80211,2022-12-04,Positive,2022
80204,2022-12-04,Neutral,2022
80014,2022-12-04,Neutral,2022
80219,2022-12-04,Neutral,2022
80204,2022-12-04,Positive,2022
80204,2022-12-04,Neutral,2022
80002,2022-12-04,Negative,2022
80238,2022-12-04,Positive,2022
80016,2022-12-04,Positive,2022
80204,2022-12-04,Positive,2022
80219,2022-12-04,Positive,2022
80120,2022-12-04,Positive,2022
80016,2022-12-04,Positive,2022
80238,2022-12-04,Positive,2022
80211,2022-12-04,Positive,2022
80221,2022-12-04,Positive,2022
80120,2022-12-04,Negative,2022
80234,2022-12-04,Neutral,2022
80204,2022-12-04,Neutral,2022
80014,2022-12-04,Neutral,2022
80221,2022-12-03,Negative,2022
80014,2022-12-03,Positive,2022
80234,2022-12-03,Positive,2022
80211,2022-12-03,Positive,2022
80221,2022-12-03,Positive,2022
80211,2022-12-03,Positive,2022
80204,2022-12-03,Positive,2022
80221,2022-12-03,Positive,2022
80234,2022-12-03,Positive,2022
80014,2022-12-03,Neutral,2022
80002,2022-12-03,Positive,2022
80002,2022-12-03,Negative,2022
80002,2022-12-03,Positive,2022
80014,2022-12-03,Positive,2022
80204,2022-12-03,Neutral,2022
80002,2022-12-03,Negative,2022
80002,2022-12-03,Neutral,2022
80002,2022-12-03,Positive,2022
80016,2022-12-03,Neutral,2022
80014,2022-12-03,Positive,2022
80014,2022-12-03,Neutral,2022
80002,2022-12-03,Positive,2022
80002,2022-12-03,Positive,2022
80211,2022-12-03,Positive,2022
80211,2022-12-03,Positive,2022
80002,2022-12-03,Negative,2022
80234,2022-12-03,Positive,2022
80002,2022-12-03,Positive,2022
80120,2022-12-03,Positive,2022
80120,2022-12-03,Negative,2022
80204,2022-12-03,Neutral,2022
80014,2022-12-03,Negative,2022
80221,2022-12-03,Negative,2022
80016,2022-12-03,Positive,2022
80221,2022-12-03,Negative,2022
80204,2022-12-03,Positive,2022
80211,2022-12-03,Positive,2022
80238,2022-12-03,Positive,2022
80219,2022-12-03,Positive,2022
80016,2022-12-03,Positive,2022
80014,2022-12-03,Positive,2022
80211,2022-12-03,Negative,2022
80234,2022-12-03,Positive,2022
80211,2022-12-03,Positive,2022
80204,2022-12-03,Positive,2022
80204,2022-12-03,Neutral,2022
80238,2022-12-03,Positive,2022
80204,2022-12-03,Positive,2022
80238,2022-12-03,Positive,2022
80120,2022-12-03,Neutral,2022
80204,2022-12-03,Neutral,2022
80016,2022-12-03,Positive,2022
80120,2022-12-03,Positive,2022
80211,2022-12-02,Positive,2022
80211,2022-12-02,Neutral,2022
80204,2022-12-02,Positive,2022
80014,2022-12-02,Positive,2022
80211,2022-12-02,Neutral,2022
80120,2022-12-02,Negative,2022
80120,2022-12-02,Positive,2022
80219,2022-12-02,Positive,2022
80204,2022-12-02,Neutral,2022
80016,2022-12-02,Positive,2022
80014,2022-12-02,Positive,2022
80014,2022-12-02,Positive,2022
80219,2022-12-02,Positive,2022
80234,2022-12-02,Positive,2022
80221,2022-12-02,Positive,2022
80219,2022-12-02,Positive,2022
80219,2022-12-02,Neutral,2022
80002,2022-12-02,Negative,2022
80120,2022-12-02,Positive,2022
80211,2022-12-02,Positive,2022
80120,2022-12-02,Negative,2022
80211,2022-12-02,Negative,2022
80238,2022-12-02,Positive,2022
80219,2022-12-02,Neutral,2022
80014,2022-12-02,Negative,2022
80002,2022-12-02,Positive,2022
80238,2022-12-02,Positive,2022
80219,2022-12-02,Positive,2022
80016,2022-12-02,Positive,2022
80219,2022-12-02,Neutral,2022
80120,2022-12-02,Positive,2022
80120,2022-12-02,Positive,2022
80238,2022-12-02,Positive,2022
80234,2022-12-02,Negative,2022
80120,2022-12-02,Positive,2022
80211,2022-12-02,Positive,2022
80219,2022-12-02,Positive,2022
80211,2022-12-02,Negative,2022
80211,2022-12-02,Positive,2022
80219,2022-12-02,Neutral,2022
80238,2022-12-02,Neutral,2022
80002,2022-12-02,Positive,2022
80204,2022-12-02,Positive,2022
80204,2022-12-02,Neutral,2022
80002,2022-12-02,Positive,2022
80204,2022-12-02,Positive,2022
80211,2022-12-02,Positive,2022
80211,2022-12-02,Positive,2022
80211,2022-12-02,Positive,2022
80211,2022-12-02,Positive,2022
80014,2022-12-02,Negative,2022
80221,2022-12-02,Positive,2022
80238,2022-12-02,Positive,2022
80016,2022-12-02,Neutral,2022
80219,2022-12-02,Positive,2022
80120,2022-12-02,Positive,2022
80016,2022-12-02,Positive,2022
80234,2022-12-02,Neutral,2022
80238,2022-12-02,Neutral,2022
80204,2022-12-01,Positive,2022
80238,2022-12-01,Negative,2022
80204,2022-12-01,Positive,2022
80002,2022-12-01,Negative,2022
80014,2022-12-01,Positive,2022
80002,2022-12-01,Positive,2022
80016,2022-12-01,Positive,2022
80014,2022-12-01,Positive,2022
80016,2022-12-01,Negative,2022
80014,2022-12-01,Negative,2022
80238,2022-12-01,Neutral,2022
80219,2022-12-01,Positive,2022
80219,2022-12-01,Neutral,2022
80219,2022-12-01,Neutral,2022
80234,2022-12-01,Neutral,2022
80211,2022-12-01,Positive,2022
80120,2022-12-01,Positive,2022
80234,2022-12-01,Positive,2022
80204,2022-12-01,Positive,2022
80221,2022-12-01,Positive,2022
80204,2022-12-01,Positive,2022
80014,2022-12-01,Positive,2022
80016,2022-12-01,Neutral,2022
80016,2022-12-01,Positive,2022
80204,2022-12-01,Neutral,2022
80219,2022-12-01,Positive,2022
80238,2022-12-01,Neutral,2022
80014,2022-12-01,Positive,2022
80002,2022-12-01,Positive,2022
80211,2022-12-01,Neutral,2022
80120,2022-12-01,Neutral,2022
80016,2022-12-01,Negative,2022
80211,2022-12-01,Positive,2022
80120,2022-12-01,Positive,2022
80219,2022-12-01,Neutral,2022
80211,2022-12-01,Neutral,2022
80238,2022-12-01,Positive,2022
80204,2022-12-01,Positive,2022
80238,2022-12-01,Positive,2022
80016,2022-12-01,Negative,2022
80211,2022-12-01,Positive,2022
80016,2022-12-01,Positive,2022
80204,2022-12-01,Positive,2022
80219,2022-12-01,Positive,2022
80016,2022-12-01,Neutral,2022
80002,2022-12-01,Neutral,2022
80204,2022-12-01,Positive,2022
80211,2022-12-01,Positive,2022
80002,2022-12-01,Positive,2022
80016,2022-12-01,Positive,2022
80016,2022-12-01,Positive,2022
80221,2022-12-01,Positive,2022
80238,2022-12-01,Negative,2022
80016,2022-12-01,Positive,2022
80221,2022-12-01,Positive,2022
80219,2022-12-01,Positive,2022
80120,2022-12-01,Positive,2022
80221,2022-11-30,Positive,2022
80120,2022-11-30,Positive,2022
80016,2022-11-30,Positive,2022
80204,2022-11-30,Neutral,2022
80016,2022-11-30,Positive,2022
80221,2022-11-30,Positive,2022
80238,2022-11-30,Neutral,2022
80234,2022-11-30,Neutral,2022
80016,2022-11-30,Positive,2022
80014,2022-11-30,Positive,2022
80219,2022-11-30,Neutral,2022
80219,2022-11-30,Positive,2022
80221,2022-11-30,Negative,2022
80238,2022-11-30,Neutral,2022
80002,2022-11-30,Positive,2022
80014,2022-11-30,Negative,2022
80219,2022-11-30,Positive,2022
80238,2022-11-30,Neutral,2022
80238,2022-11-30,Positive,2022
80221,2022-11-30,Negative,2022
80014,2022-11-30,Negative,2022
80014,2022-11-30,Positive,2022
80002,2022-11-30,Neutral,2022
80002,2022-11-30,Positive,2022
80014,2022-11-30,Negative,2022
80234,2022-11-30,Neutral,2022
80238,2022-11-30,Negative,2022
80234,2022-11-30,Positive,2022
80120,2022-11-30,Neutral,2022
80204,2022-11-30,Positive,2022
80238,2022-11-30,Positive,2022
80014,2022-11-30,Positive,2022
80238,2022-11-30,Positive,2022
80219,2022-11-30,Positive,2022
80002,2022-11-30,Negative,2022
80014,2022-11-30,Positive,2022
80002,2022-11-30,Negative,2022
80016,2022-11-30,Positive,2022
80219,2022-11-30,Positive,2022
80120,2022-11-30,Negative,2022
80211,2022-11-30,Neutral,2022
80120,2022-11-30,Positive,2022
80204,2022-11-30,Neutral,2022
80221,2022-11-30,Negative,2022
80234,2022-11-30,Negative,2022
80014,2022-11-30,Neutral,2022
80204,2022-11-30,Neutral,2022
80211,2022-11-30,Negative,2022
80238,2022-11-30,Neutral,2022
80221,2022-11-30,Positive,2022
80016,2022-11-30,Positive,2022
80211,2022-11-30,Neutral,2022
80238,2022-11-30,Neutral,2022
80219,2022-11-30,Positive,2022
80238,2022-11-30,Positive,2022
80221,2022-11-30,Negative,2022
80016,2022-11-30,Neutral,2022
80234,2022-11-30,Positive,2022
80234,2022-11-30,Neutral,2022
80221,2022-11-30,Positive,2022
80014,2022-11-30,Positive,2022
80234,2022-11-30,Negative,2022
80219,2022-11-30,Positive,2022
